25,1465611697989623069,1465611700916043043
26,1465611698989232063,1465611700924885988
27,1465611699989581108,1465611700930607080
28,1465611700989784002,1465611701010654926
29,1465611701989442110,1465611702009043931
30,1465611702989315986,1465611703007491111
31,1465611703989711046,1465611704002305030
32,1465611706263394117,1465611706327008008
33,1465611706266005992,1465611706365082025
34,1465611706989129066,1465611707015724897
35,1465611708636229991,1465611708772578001
36,1465611708989145994,1465611709010672092
37,1465611710756823062,1465611710894998073
38,1465611710994167089,1465611711121875047
39,1465611713034193992,1465611713178704023
40,1465611713039967060,1465611713190346956
41,1465611715696835041,1465611716054600000
42,1465611715787511110,1465611716180243015
43,1465611715989162921,1465611716248573064
44,1465611716990071058,1465611717006113052
45,1465611717990504026,1465611718026290893
46,1465611723255544900,1465611723324991941
47,1465611723260247945,1465611723342510938
48,1465611724260458946,1465611724275923967
49,1465611725260103940,1465611725278907060
50,1465611726259502887,1465611726275546073
51,1465611727258905887,1465611727276134967
52,1465611728259805917,1465611728273962974
53,1465611729259890079,1465611729277293920
54,1465611730259388923,1465611730280441999
55,1465611731259819030,1465611731280081033
56,1465611732259903907,1465611732274056911
57,1465611733259234905,1465611733278140068
58,1465611734259912967,1465611734276458978
59,1465611735259479999,1465611735275182008
60,1465611736259974002,1465611736270447969
61,1465611737258929014,1465611737276698112
62,1465611738259898900,1465611738275912046
63,1465611739259000062,1465611739274219989
64,1465611740259180068,1465611740271550893
65,1465611743191801071,1465611743387641906
66,1465611745899683952,1465611746067702054
67,1465611747879045963,1465611748078104972
68,1465611747989089012,1465611748291676998
69,1465611748083631038,1465611748301963090
70,1465611748965730905,1465611749502846956
71,1465611750015137910,1465611750183968067
72,1465611750998465061,1465611751225778102
73,1465611751987426996,1465611752126899003
74,1465611753018057107,1465611753241180896
75,1465611753998564004,1465611754169609069
76,1465611754998883008,1465611755111404895
77,1465611756026391983,1465611756157898902
78,1465611756983913898,1465611757248219013
79,1465611758012445926,1465611758248218059
80,1465611758964566946,1465611759138425111
81,1465611759966949939,1465611760148248910
82,1465611760985449075,1465611761141645908
83,1465611762256155014,1465611762490246057
84,1465611763055697917,1465611763244739055
85,1465611763971920013,1465611764180012941
86,1465611765960671901,1465611766167323112
87,1465611766103125095,1465611766431245088
88,1465611784172513008,1465611784451195001
89,1465611785268328905,1465611785486778974
90,1465611785547760009,1465611785688263893
91,1465611786286592960,1465611786706058979
92,1465611787335738897,1465611787731214046
93,1465611788405014038,1465611788773262023
94,1465611789520663022,1465611789832952022
95,1465611790513556003,1465611790773634910
96,1465611791334479093,1465611791527185916
97,1465611792453596115,1465611793045542955
98,1465611793426801919,1465611793760761976
99,1465611794546875953,1465611794976075887
100,1465611795501122951,1465611795845046997
101,1465611796280272960,1465611796678111076
102,1465611797501765966,1465611797802423000
103,1465611798408351898,1465611798712414979
104,1465611799540870904,1465611799861712932
105,1465611800385011911,1465611800548367023
106,1465611801843391895,1465611802238313913
107,1465611802540620088,1465611802785283088
108,1465611803603962898,1465611803994081020
109,1465611805320965051,1465611805665411949
110,1465611805540530920,1465611805926218986
111,1465611806714994907,1465611806948885917
112,1465611807580511093,1465611807883421897
113,1465611809098228931,1465611809740540981
114,1465611809563988924,1465611809887439012
115,1465611810442589044,1465611811763705015
